"year","ADID","CreativeUrl","Currency.Code","Spend","Impressions","StartDate","EndDate","OrganizationName","BillingAddress","CandidateBallotInformation","PayingAdvertiserName","CommitteeName","CommitteeIdentificationNumber","DisclosureNameOfCommittee","AdvertisingJurisdiction","Gender","AgeBracket","CountryCode","Regions..Included.","Regions..Excluded.","Electoral.Districts..Included.","Electoral.Districts..Excluded.","Radius.Targeting..Included.","Radius.Targeting..Excluded.","Metros..Included.","Metros..Excluded.","Postal.Codes..Included.","Postal.Codes..Excluded.","Location.Categories..Included.","Location.Categories..Excluded.","Interests","OsType","Segments","Language","AdvancedDemographics","Targeting.Connection.Type","Targeting.Carrier..ISP.","CreativeProperties","id","text"
2021,"f9652ee18343d738b2ddcb833ad3a156bcb808d3c898ace97e62aa2cffa6b0e7","https://www.snap.com/political-ads/asset/ac52c3ae66927de4ccf5b77b07d550554c1f80e89b4541c44820428d50a98a70?mediaType=png","USD",174,22496,"2021/12/06 05:00:00Z","2021/12/11 04:59:59Z","Chong and Koster","1640 Rhode Island Ave. NW, Suite 600,Washington,20036,US",NA,"SHERo MS",NA,NA,NA,NA,NA,"18-30","united states","Mississippi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advocates & Activists,Collegiates,Teen & Young Adult Genre Fans",NA,"Provided by Advertiser",NA,NA,NA,NA,"web_view_url:https://www.sheroms.org/",4393,"SHERO MS WE FIGHT FOR MISSISSIPPIANS RIGHT TO ABORTION ! SHEROMS.ORG"
2024,"1a408455609b53fe1ba653b513fbc175cdfc5905ec22cf2b400b1f8f882dc616","https://www.snap.com/political-ads/asset/146192aa6f5e0aae83c439f5ad6346e45d249a9affb9c741c433022714a61df3?mediaType=png","USD",19,1966,"2024/07/18 04:00:42Z","2024/08/01 03:59:59Z","Harris for President","US","Joe Biden","Biden for President",NA,NA,NA,NA,NA,"30-35","united states",NA,NA,NA,NA,NA,NA,NA,NA,"30044,30071,30084,30087,30317,30341",NA,NA,NA,NA,NA,"Provided by Advertiser",NA,NA,NA,NA,"web_view_url:https://joebiden.com/lower-costs-and-lower-inflation/?utm_medium=ads&utm_source=Snapchat&utm_content=Feed-Econ2&utm_campaign=July",6613,"@GAGE SKIDMORE AMERICANS LOST 2.7 MILLION JOBS UNDER TRUMP PAID FOR BY BIDEN FOR PRESIDENT"
2020,"c85f69d4da28397b035dd855980effffbfd1a5d041b55613c23a8ec4f28c4822","https://www.snap.com/political-ads/asset/96f2f33b06a3c876848065106762310ad9ac64ab1ae1bc4f1eeecd6dfcfd282c?mediaType=png","USD",591,153308,"2020/08/27 15:35:20Z",NA,"Chong and Koster","1707 L St NW Suite 950,Washington,20036,US",NA,"Voter Participation Center",NA,NA,NA,NA,NA,"18-45","united states","Colorado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"web_view_url:https://register.rockthevote.com/registrants/new?partner=38471&source=CK-VPC-OVR20-SC-RTV.C04-CO-LALPIXEL-BO-18.45p-C01_T01_D00_P03",1404,">> Hey Colorado ! REGISTER TO VOTE ONLINE DEADLINE 10/26"
2022,"c40594693e201439c1f6013f0ccd47ce02f974d834c1daf3daa61a8978df473c","https://www.snap.com/political-ads/asset/2db3a7498108c2e11526f43f37a4373810d60e89ef8f3679cee44cf67a8b9433?mediaType=png","USD",240,18623,"2022/06/04 01:29:31Z","2022/06/22 06:59:59Z","Parcon Media","US",NA,"University of California",NA,NA,NA,NA,NA,"18-24","united states","California",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Provided by Advertiser","en","Education (Some College)",NA,NA,"web_view_url:https://www.universityofcalifornia.edu/double-the-pell?p2asource=pellbday-social1#card",5169,"INCE PELL 1972 1972 CELEBRATING 50 YEARS SINCE SING The Pell Grant is turning 50 ! To celebrate , we're asking Congress to reinvest in the program . Join us and show your support ! TELL PELL HAPPY BIRTHDAY"
2020,"3068ae757dd40ccf81330e2a9673b5bc13d0f793c740edb9289cf9614e24f719","https://www.snap.com/political-ads/asset/7a5d7a8d4e02065a0fa5518dda3ad18d9d68bbf4c6552a3e9255e71ba4d62055?mediaType=png","USD",12,1986,"2020/11/03 06:24:50Z","2020/11/04 05:59:59Z","Democratic Party of Wisconsin","P.O. Box 1686 ,Madison,53701,US","2020 Election","Democratic Party of Wisconsin",NA,NA,NA,NA,NA,NA,"united states",NA,NA,NA,NA,"latitude 42.838785;longitude -88.7430835;radius 3.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Provided by Advertiser",NA,NA,NA,NA,NA,2832,"Whitewater I VOTED BECAUSE :"
2019,"e220e5cb00501645d0d72744516a8ebd7d26db949f6c6eee53c8d4f5eeb47a1d","https://www.snap.com/political-ads/asset/c43ee374c235e4f9719e66312525e8c832d5bc45ca9a4790d6ddb089b5699c0b?mediaType=png","USD",233,19510,"2019/11/05 05:00:00Z","2019/11/06 00:00:00Z","ACRONYM","US","Get out the vote","ACRONYM",NA,NA,NA,NA,NA,"18+","united states",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,521,"DID YOU VOTE TODAY ? SHOUT YOURSELF OUT AND PLAY OUR LENS !"
2025,"e69fe9307c628bbe1d75146a72ab3d30182f246c6aac2b81fd66d0df4114c89b","https://www.snap.com/political-ads/asset/1aabdb67949cb31ffd1c76f2c8d62bcad4be851a84cf85712a59214ae4ea67d6?mediaType=png","USD",12,1206,"2025/10/29 04:00:43Z","2025/12/11 04:58:00Z","Ben and Jerry s Homemade Inc","530 Community Drive,South Burlington,05403,US",NA,"Ben & Jerry's",NA,NA,NA,NA,NA,"18-44","united states",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arts & Culture Mavens,Comics & Animation Fans,Movie Theater Goers,Hipsters & Trendsetters,Concert & Festival Goers,Hip-Hop Music Fans",NA,"Provided by Advertiser",NA,NA,NA,NA,"web_view_url:https://activism.benjerry.com/page/176504/petition/1?utm_source=snapchat&utm_medium=paidsocial&utm_campaign=BJ-WITHIN_Q325_Activism_Conversion&utm_term=ActivismInterests&utm_content=static&utm_objective=convert&utm_root=d&",8406,"Don't Let Big Oil STOMP OUT PEACEFUL PROTEST ACT NOW FOR CLIMATE JUSTICE"
2025,"4dd9d51ac7afab41e63f65ad00fbbbcf81f0f256bb6578600ec3dab19ac06665","https://www.snap.com/political-ads/asset/0ed5f435818d5f66425b13fbaf7c5123aa9f2e66dcfcea72020b6d751ba61079?mediaType=png","USD",173,31437,"2025/08/14 17:40:30Z",NA,"The Free Press","82 Nassau St., Suite 62658,New York,10038,US",NA,"The Free Press",NA,NA,NA,NA,NA,"18+","united states",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,"web_view_url:https://www.thefp.com/p/the-hunting-of-jews-at-bondi-beach?utm_medium=paid-social&utm_adgroup={{adSet.id}}&utm_adid={{ad.id}}&utm_source=snapchat&utm_campaign=content&utm_content=bondibeach",9184,"THE #FP By Brendan O'Neill The Hunting of Jews at Bondi Beach"
2018,"de0c5fe01223e55d44f7714df9a42e98bc358dd86e2a6c0f33b8ca00de2f3b5a","https://www.snap.com/political-ads/asset/108fe3903c1b2dfe48a7d9fa34c6f98f44dd4a29bde3baae71dd6a68d82e5c76?mediaType=png","USD",164,56566,"2018/09/25 05:00:00Z","2018/09/26 05:00:00Z","ACRONYM","US",NA,"Our Lives Our Vote",NA,NA,NA,NA,NA,"18-28","united states","Wisconsin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cordcutters,Yoga Enthusiasts,Vegans & Organic Foodies,Hipsters & Trendsetters,Math & Science Enthusiasts,Men's Lifestyle,Philanthropists,Wellness & Healthy Lifestyle,Women's Lifestyle",NA,"Provided by Advertiser",NA,NA,NA,NA,"web_view_url:https://ourlivesourvote.com/register-to-vote?rtv_source=snap&rtv_tracking=NVRD_Voter_Day_Blue_Vertical2",104,"It's Today NATIONAL VOTER REGISTRATION DAY Swipe up to REGISTER"
2022,"05711f2360c8264e9e05b6d4bda1ecf4afbf655dc690bae33f6e24fa6faa107d","https://www.snap.com/political-ads/asset/62e9beb537a19d48b027bf911e5bece22ebd305846ce1d0e47a95cc7d0dd8912?mediaType=png","USD",210,12683,"2022/11/01 11:24:22Z","2022/11/09 01:59:00Z","Progress North","PO Box 1513,Superior,54880,US","Kelly Westlund","TAKEACTION MN EDUCATION FUND",NA,NA,NA,NA,NA,"18+","united states",NA,NA,NA,NA,NA,NA,NA,NA,"54806,54546,54514,54527,54855,54517,54846,54850,54861,54891,54847,54856,54814,54821,54832,54827,54844,54865,54839,54816,54880,54874,54873,54849,54838,54854,54864,54836,54820,54842,54890,54552,54555,54459,54556,54513,54537,54515,54524,54840,54837,54830,54893,54872,54813,54845,54534,54547,54559,54550,54525,54565,54536,54801,54871,54817,54870,54859,54888,54875",NA,NA,NA,"Advocates & Activists,Collegiates,Green Living Enthusiasts,Hipsters & Trendsetters,Political News Watchers,Outdoor & Nature Enthusiasts,Parents & Family-Focused,Women's Lifestyle",NA,"Provided by Advertiser",NA,NA,NA,NA,"web_view_url:https://progressnorth.org/endorsed",5396,"WE DEFEATED TRUMP . WE NEED TO DEFEAT TRUMPISM . This independent expenditure prepared and paid for by TakeAction Political Fund , 705 Raymond Avenue # 100 , St. Paul , MN 55114 , and not authorized by any candidate or candidate's committee ."
2024,"fb59a6dea533beab5b9ff618678f30bb6917868f62cb2388d0f6da02873c5462","https://www.snap.com/political-ads/asset/146192aa6f5e0aae83c439f5ad6346e45d249a9affb9c741c433022714a61df3?mediaType=png","USD",271,34880,"2024/07/18 04:00:01Z","2024/08/01 03:59:59Z","Harris for President","US","Joe Biden","Biden for President",NA,NA,NA,NA,NA,"18-29","united states","Pennsylvania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"web_view_url:https://joebiden.com/lower-costs-and-lower-inflation/?utm_medium=ads&utm_source=Snapchat&utm_content=Feed-Econ2&utm_campaign=July",7279,"@GAGE SKIDMORE AMERICANS LOST 2.7 MILLION JOBS UNDER TRUMP PAID FOR BY BIDEN FOR PRESIDENT"
2020,"fd217713e836d82d8306839a5f44cda87344ef0d2c5f41c59bebe1a31de6ca72","https://www.snap.com/political-ads/asset/65f8d5c5728806befa69291f937758ff8acb3a13c43014f8a69612b758e51f7c?mediaType=png","USD",1765,429110,"2020/09/23 21:01:07Z","2020/10/16 03:59:59Z","Chong and Koster","1707 L St NW Suite 950,Washington,20036,US",NA,"Voter Participation Center",NA,NA,NA,NA,"FEMALE","18-45","united states","Virginia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"web_view_url:https://www.voterparticipation.org/campaign-os/?utm_source=vpc&utm_campaign=CK-VPC-VBM20-SC-COS.C05-VA-NOTARGET-FE-18.45-C01_T01_D00_P01",1704,"VIRGINIA SIC SEMPER TYRANNIS Request Your Ballot By Mail DEADLINE APPROACHING"
2021,"3558606ad4108df2e5d1de1c6c4d34ebf0e6f619d085dbd76d14d6600f4edac2","https://www.snap.com/political-ads/asset/037f3b61a3b582f8cbd99c4232a785e55359d32b8fd6a13a3e0123e12b3e386e?mediaType=png","USD",22,9602,"2021/01/26 05:03:13Z",NA,"Pythia Public","214 N 11th Street  6N,Brooklyn,11211,US","Save the NYC Hotel Industry","Hotel Association of NYC",NA,NA,NA,NA,NA,NA,"united states",NA,NA,NA,NA,NA,NA,NA,NA,"10001,10003,10011,10012,10014,10019,10029,10031,10032,10033,10034,10035,10036,10040,10451,10452,10453,10454,10455,10456,10457,10458,10459,10460,10463,10468,10474,11021,11023,11203,11206,11207,11208,11210,11212,11221,11226,11230,11233,11234,11236,11237,11239,11357,11368,11369,11370,11372,11412,11417,11418,11419,11420,11421,11423,11432,11433,11434,11435,11436",NA,NA,NA,"Advocates & Activists",NA,"Provided by Advertiser",NA,NA,NA,NA,"web_view_url:https://keyto.nyc/save-the-hotels/?utm_source=snapchat&utm_campaign={{campaign.name}}&utm_content={{creative.name}}&utm_medium=paid-digital",4207,"New Yorkers depend on hotels for $ 3B a year in taxes . Tell City Hall : New York needs Pits hotels KEY TONYC"
2022,"46d62a35d17fbbcb2378f377e57773c69142e02498781cf99b4cd5e4d531a602","https://www.snap.com/political-ads/asset/203eb051226740da10957beb17aa9a2ef69c588166366c1576235c1c105ea54d?mediaType=png","USD",11,1177,"2022/10/11 14:00:07Z","2022/11/08 21:00:00Z","AL Media","222 W Ontario, Suite 600,,Chicago,60654,US","One Georgia","One Georgia, Inc.",NA,NA,NA,NA,NA,"18+","united states","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"web_view_url:https://staceyabrams.com/voting/",5954,"KNOW YOUR RIGHTS AS A VOTER IN GEORGIA You have the right to : Vote without intimidation TACEY Acest a private ballot GOV Vote if you're in line when polls close Assistance if eligible S Vote at any location during early voting Paid for by One Georgia Inc. QUESTIONS ABOUT VOTING ? Text or call the Georgia Voter Protection Hotline at 888-730-5816 ."
2022,"08d8abc15c33370eaf491cb01d855ea0b7491897f1229d335a0592c8d28b9254","https://www.snap.com/political-ads/asset/29762e2396ae51a197e95710da447c67ea9f5085d5e0658183c7f8267bd4acfd?mediaType=png","USD",140,11543,"2022/09/01 19:03:17Z","2022/09/20 03:59:00Z","Wavelength Strategy","US","MSEA","MSEA",NA,NA,NA,NA,NA,"18+","united states",NA,NA,NA,NA,NA,NA,NA,NA,"21701,21702,21703,21704,21774,21769,21788,21793,21770,21754,21716,21755,21773,21710,21727,21798,21777,21780,21778,21762,21790,21718,21717",NA,NA,NA,"Advocates & Activists,Philanthropists",NA,"Provided by Advertiser",NA,NA,NA,NA,"web_view_url:https://www.jessicafitzwater.com/?utm_source=snap&utm_medium=paid-msea",5662,"TEACHER RECOMMENDED VOTE Jessica Fitzwater FOR COUNTY EXECUTIVE Mom Teacher Leader Putting Frederick County first THIS MESSAGE HAS BEEN AUTHORIZED AND PAID FOR BY MSEA'S FUND FOR CHILDREN AND PUBLIC EDUCATION PAC , JOSEPH COUGHLIN , TREASURER . THIS MESSAGE HAS NOT BEEN AUTHORIZED OR APPROVED BY ANY CANDIDATE , CANDIDATE'S COMMITTEE , OR BALLOT ISSUE COMMITTEE ."
2021,"1ef04525301acca73b4078c90c5567e740f08c330f303c8751dc61cfe70782f6","https://www.snap.com/political-ads/asset/3e9834a3b7a024576cda26ff78373c14c624059d86d59c3a7f91dcdd5d464e0b?mediaType=png","USD",220,49451,"2021/05/25 19:33:37Z","2021/07/09 03:59:59Z","Bully Pulpit Interactive","1445 New York Ave NW,Washington,20005,US",NA,"American Civil Liberties Union",NA,NA,NA,NA,NA,"18+","united states",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,"web_view_url:https://action.aclu.org/signup/pm-voter-protection?&utm_medium=pm&utm_source=snap&utm_campaign=nat-dig-pm-lb-bpi&utm_content=snap-social-voting-list_list_05072021&utm_term=&initms_aff=nat&initms_chan=pm&initms=nat-dig-pm-lb-bpi-snap-social-voting-list_list_05072021&ms_aff=nat&ms_chan=pm&ms=nat-dig-pm-lb-bpi-snap-social-voting-list_list_05072021=",3641,"VOTING SHOULD BE : • FREE • FAIR ⚫ EQUITABLE I AGREE ACLU"
2018,"46d8326f706f56296fa29f51b5127c67190807ccc085346d4517e65285f9b595","https://www.snap.com/political-ads/asset/f512d6216ff748cb357b031abe0073553285cc86a7c02037fd91373a3ab30bba?mediaType=png","USD",196,23810,"2018/10/26 17:58:01Z","2018/11/06 22:59:59Z","Mothership Strategies","1328 Florida Avenue NW, Building C, Washington, DC,Washington,20009,US",NA,"Progressive Turnout Project",NA,NA,NA,NA,NA,"18+","united states",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"web_view_url:http://votingmatters.org/",16,"VOTE EARLY NOW SWIPE UP TO GET PREPARED PAID FOR BY PROGRESSIVE TURNOUT PROJECT"
2022,"34231614bd93b120d0a14c6841a0fffd01301daaa59b15610df08e517d435569","https://www.snap.com/political-ads/asset/7de09118b35d34d829179a9ff5a05d72e108bc7bfd08e8e74d3c2d2b08240783?mediaType=png","USD",107,31231,"2022/02/03 17:56:12Z",NA,"Mycorrhiza Digital","US","Lorenzo Sanchez for Texas State House District 70","Lorenzo for Texas",NA,NA,NA,NA,NA,"18+","united states",NA,NA,NA,NA,"latitude 33.01621830021547;longitude -96.72274982426066;radius 0.78,latitude 33.01750487316123;longitude -96.75106441411366;radius 0.78,latitude 33.025064378110756;longitude -96.69097775221702;radius 0.52,latitude 33.0227888045371;longitude -96.70590785163267;radius 0.45,latitude 33.027342494608675;longitude -96.73609853530623;radius 0.9,latitude 33.030025263134576;longitude -96.7551529481722;radius 0.75,latitude 33.01169400862631;longitude -96.73609853537857;radius 0.45,latitude 33.03321474716043;longitude -96.71495703392198;radius 0.5,latitude 33.052007952382425;longitude -96.70226766732335;radius 0.35,latitude 33.043322871161095;longitude -96.70655920174505;radius 0.35,latitude 33.07952565988565;longitude -96.69711782609735;radius 0.75,latitude 33.094571214769786;longitude -96.69213964617688;radius 0.5,latitude 33.06238810407248;longitude -96.6987537673701;radius 0.5,latitude 32.999030667336726;longitude -96.80359579726083;radius 0.9,latitude 33.00098053997604;longitude -96.74952246366308;radius 0.9,latitude 32.99948913223561;longitude -96.79518438993048;radius 0.9,latitude 32.99295858406447;longitude -96.77338339509454;radius 0.5,latitude 32.99305082046307;longitude -96.76205374422018;radius 0.4,latitude 32.99357499129866;longitude -96.73733450593934;radius 0.5,latitude 32.99954862986239;longitude -96.82256180517287;radius 0.9,latitude 33.005975220894655;longitude -96.83543640844255;radius 0.45,latitude 32.993390914878034;longitude -96.8335481333132;radius 0.5,latitude 33.048309150354825;longitude -96.7607611190987;radius 0.5,latitude 33.03962370435502;longitude -96.76110444184776;radius 0.5,latitude 33.06404830409814;longitude -96.75955948945872;radius 0.54,latitude 33.06442819083071;longitude -96.74290833589075;radius 0.5,latitude 33.07815557217775;longitude -96.74239335177512;radius 0.5,latitude 33.09321018187697;longitude -96.7410227008458;radius 0.5,latitude 33.10739504437139;longitude -96.74102500216799;radius 0.5,latitude 33.10795510604636;longitude -96.75765869203775;radius 0.5,latitude 33.09500644307791;longitude -96.78541260990873;radius 0.65,latitude 33.09222228628171;longitude -96.79399567875956;radius 0.55,latitude 33.092745867402996;longitude -96.77837449348925;radius 0.45,latitude 33.10480973808029;longitude -96.77186847949287;radius 0.25,latitude 33.106052217285125;longitude -96.76551700854516;radius 0.35,latitude 33.11304841545153;longitude -96.74697757983205;radius 0.4,latitude 33.100774365711615;longitude -96.74165607715982;radius 0.45,latitude 33.1033110982945;longitude -96.77684665946364;radius 0.25,latitude 33.085570411409776;longitude -96.74234489234765;radius 0.4,latitude 33.11846303618135;longitude -96.73685889753328;radius 0.25,latitude 33.06656708402737;longitude -96.74882944364042;radius 0.35,latitude 33.055861631625945;longitude -96.7598217890067;radius 0.55,latitude 33.068182410416554;longitude -96.76514329170175;radius 0.3,latitude 32.99296276668849;longitude -96.78287276887076;radius 0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Provided by Advertiser","en",NA,NA,NA,"web_view_url:https://www.lorenzofortexas.com/",5494,"VOTE LORENZO SANCHEZ FOR TEXAS HOUSE DISTRICT 70 MOVING TEXAS FORWARD . VOTE MARCH 1ST"
2020,"f61d2b1a204635227532a144f73b7e1633a64f397a94908d4c32ed25b1fe9416","https://www.snap.com/political-ads/asset/fac6ac729bcac5f7bef24470462b4c76ccff0dc9d2da7d139d73199d6783bfb8?mediaType=png","USD",41,13911,"2020/10/20 16:30:00Z","2020/10/26 16:00:00Z","League of Women Voters of California","US",NA,"League of Women Voters of CA",NA,NA,NA,NA,NA,"18-24","united states",NA,NA,NA,NA,"latitude 32.708912;longitude -117.086002;radius 3.0",NA,NA,NA,NA,NA,NA,NA,"Advocates & Activists,Collegiates,Hip-Hop Music Fans",NA,"Provided by Advertiser","en,es",NA,NA,NA,NA,994,"YOUNG , NOT DUMB WE'RE VOTING WE VOTING SAN DIEGO BLM ELECT JUSTICE"
2024,"c6e035423bec824a97c0fb3859c9a55d99b1552e96e226c73edb0495f6b14dde","https://www.snap.com/political-ads/asset/17a2be88cfc2cca3f93b29b21ff9c5d69caf5a0f8af2ac21dcbe6cb4c860b27d?mediaType=png","USD",139,7346,"2024/11/21 13:54:32Z",NA,"NGO","17300 w 10 mile rd,southfield,48075,US",NA,"Life for Relief and Development",NA,NA,NA,NA,NA,"18+","united states",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Provided by Advertiser",NA,NA,NA,NA,"web_view_url:https://www.lifeusa.org/gaza-eoy-2024/?utm_source=Snapchat&utm_campaign={{campaign.name}}&utm_content={{ad.id}}",7983,"Life WHERE THERE SURE THERE & HOPE EMERGENCY FO HELP Lo GAZA SURVIVE Donate before the Year Ends and Benefit from Tax Deductions ACT NOW TO SAVE LIVES Life WHERE THERE IS LIFE ... THERE IS HOPE"
2025,"6b6aeeb3558d00cc4a5d53091c28139fb0c1a8613af0c3a002377f5906134ffa","https://www.snap.com/political-ads/asset/1010d45fa5b97cb2deddeb8fb0611d271eba1bf51daec53a6d6b1d2efd608b95?mediaType=png","USD",22,3360,"2025/05/26 10:01:55Z",NA,"Human Concern US","US",NA,"Human Concern US Self Service",NA,NA,NA,NA,NA,"21+","united states",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Provided by Advertiser",NA,NA,NA,NA,"web_view_url:https://humanconcernusa.org/qurbani-2025/?utm_source=snapchat&adid={{ad.id}}",8455,"* HUMAN CONCERN USA Durbani with Care , Dignity and Purpose Donate to Human Concern USA"
2020,"b98c4441207d5b7c06e904783a1f5e486d37caea8495f8161126e8985d573e8c","https://www.snap.com/political-ads/asset/d20826cd3cc73301b05eaff46349d8f088e94f204bf28b8486514ad1a92ae831?mediaType=png","USD",35,26685,"2020/04/05 18:31:14Z","2020/04/12 18:31:14Z","Committee To Elect Holly Herson","US","Holly Herson for HD 48","Committee To Elect Holly Herson",NA,NA,NA,NA,NA,"17+","united states",NA,NA,NA,NA,NA,NA,NA,NA,"80534,80543,80546,80610,80615,80631,80634,80645,80650,80651",NA,NA,NA,"Adventure Seekers,Advocates & Activists,Arts & Culture Mavens,Automotive Enthusiasts,Bookworms & Avid Readers,Collegiates,Do-It-Yourselfers,Fitness Enthusiasts,Foodies,Green Living Enthusiasts,High Schoolers,Investors & Entrepreneurs,Math & Science Enthusiasts,Men's Lifestyle,News Watchers,Outdoor & Nature Enthusiasts,Parents & Family-Focused,Social Drinkers,Techies & Gadget Fans,Wellness & Healthy Lifestyle,Women's Lifestyle",NA,"Provided by Advertiser",NA,NA,NA,NA,"web_view_url:https://hollyfor48.com",2357,"Holly My name is Holly Herson I am running to represent you in the Colorado State Legislature Sending love to our communities Stay well ! Together we can make a difference FOR STORY Together We Can Male HOLLY erson"
2019,"0d84395737b336552a911ddafae0ebfd46e1c36d7a8d57a4ee18098adfdefeab","https://www.snap.com/political-ads/asset/7fe961d580935fd604480584c86cb095bcee8940c7b8d5fdccb2917e7d1be416?mediaType=png","USD",15,1750,"2019/10/17 20:12:15Z","2019/11/05 23:00:00Z","ACRONYM","US","Get out the vote","ACRONYM",NA,NA,NA,NA,NA,"18+","united states",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"web_view_url:https://peoplespowergrab.civicengine.com/?utm_source=snap&utm_medium=paid-awr&utm_campaign=ppg-mob&utm_term=ky-18b34-rv-v&utm_content=12536F6C",151,"MY ANCESTORS CONSPIRED SO I COULD BE HERE VOTE TODAY"
2024,"336ec54ce0e5bec2fc240ea8d8d1b88fa600724889a67f4835a076a068039272","https://www.snap.com/political-ads/asset/8d7e10060f4cffe8a4dd2e092302cb25c24426ec03b8a3f23c307e13ed7beb59?mediaType=png","USD",22,713,"2024/08/21 06:28:05Z",NA,"NGO","17300 w 10 mile rd,southfield,48075,US",NA,"Life for Relief and Development",NA,NA,NA,NA,NA,"22+","united states",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,"web_view_url:https://life.givecloud.co/product/135238/zakat-al-maal?utm_source=snapchat&adid={{ad.id}}",7273,"RE AN Life WHERE THERE IS LIFE ... THERE IS HOPE LIFE Turns Your Zakat into A Bright Future for the Orphans Life Life WHERE THERE IS LIFE ... THERE IS HOPE BANGLADESH WHERE THERE IS LIFE ... THERE IS HOPE BANGLADESH Life WHERE THERE IS LET THERE SHO BANGLADES DONATE NOW f O ( X ) لايف للإغاثة والتنمية"
