year,ADID,CreativeUrl,Currency.Code,Spend,Impressions,StartDate,EndDate,OrganizationName,BillingAddress,CandidateBallotInformation,PayingAdvertiserName,CommitteeName,CommitteeIdentificationNumber,DisclosureNameOfCommittee,AdvertisingJurisdiction,Gender,AgeBracket,CountryCode,Regions..Included.,Regions..Excluded.,Electoral.Districts..Included.,Electoral.Districts..Excluded.,Radius.Targeting..Included.,Radius.Targeting..Excluded.,Metros..Included.,Metros..Excluded.,Postal.Codes..Included.,Postal.Codes..Excluded.,Location.Categories..Included.,Location.Categories..Excluded.,Interests,OsType,Segments,Language,AdvancedDemographics,Targeting.Connection.Type,Targeting.Carrier..ISP.,CreativeProperties,id,text
2021,de44c9b65d9b0a07106f411ee66c4445815b6e2fcd7894f9eadc45a92931ba33,https://www.snap.com/political-ads/asset/3954088337f5f55f10409e23d66ddab4ee1eaeae151b1e45970bccf0237ad3f4?mediaType=png,USD,448,80419,2021/07/09 17:37:00Z,2021/10/01 03:59:59Z,Bully Pulpit Interactive,"1445 New York Ave NW,Washington,20005,US",,American Civil Liberties Union,,,,,,18+,united states,,,,,,,,,,,,,Political News Watchers,,,en,,,,web_view_url:https://action.aclu.org/signup/pm-alternatives-to-policing-now?&utm_medium=pm&utm_source=snap&utm_campaign=nat-dig-pm-lb-bpi&utm_content=snap-social-criminallaw-accountability_lg_05072021&utm_term=&initms_aff=nat&initms_chan=pm&initms=nat-dig-pm-lb-bpi-snap-social-criminallaw-accountability_lg_05072021&ms_aff=nat&ms_chan=pm&ms=nat-dig-pm-lb-bpi-snap-social-criminallaw-accountability_lg_05072021=,4280,ACLU ACCOUNTABILITY FOR POLICE BRUTALITY I AGREE
2022,d9ee3cd7c226f27d14a1ad7af93c8ef76efc3c03ae64ac1489b9eb4d3c1c14b3,https://www.snap.com/political-ads/asset/91aaffaf7566502d91b8bdde4cad739720353f6e35855bf76ce237d11a98c94c?mediaType=png,USD,236,18258,2022/10/25 12:00:54Z,2022/11/06 23:00:00Z,Chong and Koster,"1707 L St NW Suite 950,Washington,20036,US",,Voter Participation Center,,,,,,18+,united states,,,,,,,Milwaukee,,,,,,,,,en,,,,web_view_url:https://www.voterparticipation.org/early-voting-locations/?utm_source=EV22&utm_medium=Snapchat&utm_campaign=CK-VPC-EV22-SNAP-VPC.E01-MN-MNEV-BO-18p-creativedetail2,4948,WISCONSIN FORWARD 1848 Last Day to Vote Early In - Person is SUNDAY NOVEMBER 6
2025,357f09899af7bff204e2e1b98ce76cf6a46991dd5d41d4ca70b0bef16efbf60a,https://www.snap.com/political-ads/asset/ee3c608483967efca51bb321615535e610941b798e50769cd862795c52a2d234?mediaType=png,USD,360,38353,2025/11/04 16:24:42Z,2025/12/11 04:58:00Z,Ben and Jerry s Homemade Inc,"530 Community Drive,South Burlington,05403,US",,Ben & Jerry's,,,,,,18-44,united states,,,,,,,,,,,,,"Arts & Culture Mavens,Comics & Animation Fans,Movie Theater Goers,Hipsters & Trendsetters,Concert & Festival Goers,Hip-Hop Music Fans",,Provided by Advertiser,,,,,web_view_url:https://activism.benjerry.com/page/176505/action/1?utm_source=snapchat&utm_medium=paidsocial&utm_campaign=BJ-WITHIN_Q325_Activism_Conversion&utm_term=ActivismInterests&utm_content=static&utm_objective=convert&utm_root=d&,8128,GET FIRED UP FOR CANNABIS JUSTICE CANNABIS CONVICTIONS TAKE ACTION NOW
2022,a68ba4eae7142b94011bc0fee13b08e92afedc63d77041ad168c787d0d37e478,https://www.snap.com/political-ads/asset/ac0424c187bf9cd9be0e8fb31f703d130373a1bf52057542a689b8ec4447b2c2?mediaType=png,USD,1137,51161,2022/09/16 02:55:32Z,2022/10/12 03:00:00Z,Gambit Strategies,"2939 Van Ness St NW #1006,Washington,20008,US",,Priorities USA Action,,,,,,18-34,united states,,,,,,,,,"89084,89011,89118,89130,89085,89701,89129,89166,89015,89141,89117,89143,89149,89131,89109,89503,89144,89523,89138,89501,89509,89135,89134,89158,89311,89519",,,,,,Provided by Advertiser,,,,,web_view_url:https://www.planmyballot.com/?utm_source=pusa&utm_medium=nv-mobz18to34-zips-snap&utm_campaign=cyrplan&utm_term=alltreatments&utm_content=graphictextstatic,5144,+ + CHECK YOUR VOTER REGISTRATION TODAY ! + CHECK NOW о + + PAID FOR BY PRIORITIES USA ACTION . WWW.PRIORITIESUSAACTION.ORG . NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE .
2020,ec511678a79ae524463bdf61189f752196e0925c7ee2c780c51f4f3806be83ad,https://www.snap.com/political-ads/asset/87b870ea613781f3bc9c7eddbe4777c85dadfa417a912c018202ee1d50a5a397?mediaType=png,USD,6,7845,2020/03/02 17:05:55Z,,Greater Half,US,,Greater Half,,,,,,20+,united states,,,,,,,,,,,,,,,,,,,,web_view_url:https://www.greaterhalf.com/collections/leather-patch-hats,2883,"LEATHER PATCH HATS . 15 % OFF CODE : TAKE15 @ CHECKOUT EAD 2ND USA DRINKING TEAM TRUMP MAKE LIBERALS CRY AGAIN ! Trump KEEP AMERICA GREAT JUST THE TIP I PROMISE RED , WHITE , & BETTER"
2021,c692b9ce2f0d79a3a6ee83ded555507b05bb6fdbc575a47808eba8b3b14211ca,https://www.snap.com/political-ads/asset/c0ab3887c0e2e86eaabac8e633a5f7fd25a2472ea868e53063313ab8d95ff8d5?mediaType=png,USD,6,368,2021/04/02 20:01:34Z,,Chong and Koster,"1640 Rhode Island Ave. NW, Suite 600,Washington,20036,US",,NARAL Pro-Choice America,,,,,FEMALE,18+,united states,,,,,,,,,,,,,,,,en,,,,web_view_url:https://secure.ngpvan.com/nQEGaqnE7Ei81p-xibn1ow2?ms=CK.NAR.FY21.SC.StuReproCare.A01.BETinterest.FE.18p.P07,4281,NARAL PRO - CHOICE AMERICA All colleges should provide access to reproductive health care services for their students ! Swipe Up to Sign the Petition ^
2022,f98140830b034a699ab0bc11924525db779843aae027cf3af75adf58d9a31d9d,https://www.snap.com/political-ads/asset/fae41dc5949020e9c83428caf54b92d3533175ffd2f936e843875ab8c336f5ed?mediaType=png,USD,2,84,2022/06/17 20:57:00Z,2022/11/09 00:59:00Z,Wavelength Strategy,US,Catherine Cortez Masto for Senate,Catherine Cortez Masto,,,,,,18+,united states,,,,,,,,,"89433,89431,89502,89512,89506",,,,"Advocates & Activists,Political News Watchers,Latin Music Fans",,Provided by Advertiser,en,"Education (Some High School),Education (High School Diploma)",,,web_view_url:https://catherinecortezmasto.com/?utm_source=snapchat&utm_medium=pm,5199,"Laxalt "" will begin contesting any eventual loss right now The Washington Post 9/10/21 d and lede concerned rests of the at pub The Advance that pub eta high bar try h America LAXALT WILL DO ANYTHING FOR POWER . PAID FOR BY CATHERINE CORTEZ MASTO FOR SENATE"
2022,532fef3d03960f193ea9abece18e76a02535ad5476df69885567bd632fbe2262,https://www.snap.com/political-ads/asset/2bac06a507ff4d6bb95ab2e1220640611b612f2b24e15eae8e3a031f70faa007?mediaType=png,USD,49,1987,2022/09/14 17:13:20Z,,Chong and Koster,"1640 Rhode Island Ave. NW, Suite 600,Washington,20036,US",,NARAL Pro-Choice America,,,,,,18-35,united states,,,,,,,,,,,,,"Green Living Enthusiasts,Outdoor & Nature Enthusiasts",,Provided by Advertiser,en,,,,web_view_url:https://act.prochoiceamerica.org/a/support-abortion-rights-for-everyone?ms=CK.NAR.FY22C3.SC.AbortionRightsYA.A01.ProgPersona.BO.18t35.P01,6030,"NARAL PRO - CHOICE AMERICA Every body should have access to the healthcare they need , including abortion care . >> Swipe Up If You Agree"
2023,6cae5ced75360c5d74e56a12c5a4e71ba21678e6fb15b3e693e9a90db16fa61b,https://www.snap.com/political-ads/asset/c97675a02b214024566f62e7ea8c4812f301bb5a0a60aaa859cc0a464a2b3b2c?mediaType=png,USD,250,87573,2023/02/06 23:03:05Z,2023/02/08 00:59:00Z,Seda Custom Design LLC,"6048 Via Casitas,CARMICHAEL,95608,US",matthew gergely joe mcandrew abigail salisbury,DemsVote,,,,,FEMALE,18-35,united states,Pennsylvania,,,,,,,,,,,,"vac_54,vac_57,Clubbers & Party People",,Provided by Advertiser,en,,,,,6194,"Pennsylvania TURN YOU HOLD THE POWER TO DETERMINE WHO CONTROLS THE HOUSE OF REPRESENTATIVES TEXT VOTE TO 468683 FOR YOUR POLLING PLACE Follow us on IG @Demsvote ALLEGHENY COUNTY VOTE ELECT MATTHEW GERGELY JOE MCANDREW ABIGAIL SALISBURY TUESDAY FEB 7 , 2023 BRING ID & A FRIEND // LADIES IN FREE ALL DAY // POLLS CLOSE AT 8 PM"
2020,6b9338b64dedc6678b6888bb303de57fcc95fdb168a86b992af7cc3efb1d47ba,https://www.snap.com/political-ads/asset/bf982ff91e274c1a5aa9f4c3ec4a8c35bca39d7584054dbc5ba44d8639aa6c97?mediaType=png,USD,4,540,2020/11/19 15:26:25Z,2020/12/08 04:59:59Z,Hawkfish LLC,"909 Third Avenue,New York,10022,US",Collective PAC,The Collective PAC,,,,,,18-30,united states,Georgia,,,,,,,,,,,,,,,,,,,web_view_url:https://votetolive.org/vote-to-live-2/?utm_source=&utm_medium=&utm_campaign=&utm_content=&hft_id=~00_~01snap_~02_~03cpm_~04rs_~05pn_~06fc1_~07gaurzip_~082fc_~09VoterReg_~10_~11QuizTV_~12na_~130_~14en_,3255,What takes longer ? 1. Registering to vote 2. Deciding what show to watch PAID FOR BY THE COLLECTIVE EDUCATION FUND
2022,53d70b8bdf31ed6ae7afc3bbb2759404f2bb7609a766b5dc736cae2977c793f0,https://www.snap.com/political-ads/asset/ff55d66e946374435c9c53375d73b9ff8e40f25ebddf4c98645b99fcb2f56a9c?mediaType=png,USD,4000,1268303,2022/08/04 16:35:23Z,2022/08/10 01:00:00Z,Planned Parenthood Advocates of Wisconsin,"302 N Jackson St,Milwaukee,53211,US",,Planned Parenthood Advocates WI,,,,,,18+,united states,Wisconsin,,,,,,,,,,,,,,,,,,,web_view_url:https://www.weareplannedparenthoodaction.org/a/joinppawi,5174,Businessman Tim Michels supports a total ban on abortion in Wisconsin WITHOUT EXCEPTIONS FOR RAPE OR INCEST . SOURCE : Wisconsin Examiner Թ Planned Parenthood Act . No matter what . Planned Parenthood Advocates of Wisconsin
2025,42aa6b3014b9f1f68ced0e693aea3ce2ae41d3883d8a0d96a817fa2cbf5f49e3,https://www.snap.com/political-ads/asset/40e646106dae7966e741bc4a74b1c51e41d8f269281b22201eddc41e2c2430e3?mediaType=png,USD,4,1963,2025/11/03 15:31:12Z,,Choose Life Marketing,US,,Ascend Women's Center,,,,,FEMALE,30-,united states,,,,,,,,,"28804,28805,28814,28815,28816,28801,28802,28803,28806,28810,28813,37601,37692,28770,28776,28757,28728,28704,28711,28701,28709,28715,28748,28738,28786,28785,28751,28716,37602,37614,37684,37605,37604,37690,37694,37615,37659,37681,37744,37745,37809,37810,37743,37616,37818,37641,37656,37711",,,,,,Provided by Advertiser,,,,,web_view_url:https://go.ascendwomenscenter.org/unplanned-pregnancy-sc,9100,ASCEND WOMEN'S CENTER STRUGGLING FINANCIALLY ? FACING A PREGNANCY ? OUR SERVICES ARE FREE .
2024,df30fcb753cef726c148dded6fd8b2883a4bc3eabb27f46f70e96104570163f0,https://www.snap.com/political-ads/asset/2571c7c3403a639871af278aa130886857a202ed24fb7b11a0f9a173938a42f4?mediaType=png,USD,4,392,2024/09/05 14:09:10Z,2024/11/06 04:59:00Z,Bully Pulpit Interactive,"1445 New York Ave NW,Washington,20005,US",,Future Forward PAC,,,,,,18+,united states,,,,,,,,,,,,,,,,en,,,,web_view_url:https://www.foxnews.com/politics/harris-calls-trump-debate-decision-pretty-weak-move-praises-native-community-arizona-rally,7278,"PHOTO CREDIT : GAGE SKIDMORE 1 FOX NEWS channel Harris calls Trump debate decision a ' pretty weak move ' Charles Creitz , Fox News A PAID FOR BY FF PAC . FFPAC.ORG . NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE ."
2022,04eab749067edb264f406b83b9f91721d690834568d14146c3e27263229ac703,https://www.snap.com/political-ads/asset/aa14adf85d1a0c35183face54c58d956e5fde38106e83ada57e0ebc0e0f25c78?mediaType=png,USD,250,43909,2022/04/27 17:41:34Z,2022/05/19 03:59:59Z,Charles Fall for New York,US,Charles Fall for New York,Charles Fall for New York,,,,,,25+,united states,,,,,"latitude 40.62386501111865;longitude -74.09483209450497;radius 3.0,latitude 40.71174827476881;longitude -73.99386910305661;radius 2.0,latitude 40.619019191296985;longitude -73.98915517086068;radius 5.0",,,,,,,,News Watchers,,Provided by Advertiser,en,,,,web_view_url:https://secure.actblue.com/donate/charles-fall-for-ny,5442,CHARLES FALL New York State Assemblyman BIANCA RAJPERSAUD NY Senate IOLA WASHINGTON Female State Committee PAID FOR BY CHARLES FALL FOR NY
2020,6a297e844435a237f82933aed96740b2cd77a2a26be01cc96b58057282b73df8,https://www.snap.com/political-ads/asset/9449a62d51c435f0ef09279f189bbfef12886619ec342d81307a895d975d20ef?mediaType=png,USD,240,62532,2020/08/15 23:15:21Z,2020/08/21 04:59:45Z,Democratic National Convention Committee,"111 E Kilbourn Ave,Milwaukee,53202,US",DNCC,DNCC,,,,,,18-34,united states,"Arizona,Florida,Michigan,Pennsylvania,Wisconsin,New Hampshire,Nevada,North Carolina,Minnesota,Georgia,Virginia,Texas",,,,,,,,,,,,,,,,,,,web_view_url:https://www.demconvention.com/august-17-20-demconvention/?utm_source=snapchat&utm_medium=cpm&utm_campaign=&utm_content=&hft_id=~00_~01snap_~02_~03cpm_~04x3_~05dnc_~06a_~07us_~08itp_~09EmailAcquisition_~10_~11TuneInCommitToWatchDC_~12na_~130_~14en_,654,20 Democratic National Convention August 17-20 Commit to Watch
2020,b9e0f2a2539d114cafe5b1ad73d1a8ef0bfaa35e2f1a9faa87233ed9355dd502,https://www.snap.com/political-ads/asset/79125680a18881dbf0475a4222709f6e7dc0412e6c8f960bd8850c97a71de705?mediaType=png,USD,22,1992,2020/11/19 15:26:25Z,2020/12/08 04:59:59Z,Hawkfish LLC,"909 Third Avenue,New York,10022,US",Collective PAC,The Collective PAC,,,,,,18-30,united states,Georgia,,,,,,,,,,,,,,,,,,,web_view_url:https://votetolive.org/vote-to-live-2/?utm_source=&utm_medium=&utm_campaign=&utm_content=&hft_id=~00_~01snap_~02_~03cpm_~04rs_~05pn_~06fc1_~07ga_~08typ77_~09VoterReg_~10_~11OnTheBallotAA_~12na_~130_~14en_,3019,AHMAUD ARBERY IS ON THE BALLOT #VOTEtoLIVE REGISTER TO VOTE > PAID FOR BY THE COLLECTIVE EDUCATION FUND
2022,76f43a54f309dfd828d8d5e052507a0dab492c1326dd092958b566235e38e084,https://www.snap.com/political-ads/asset/83d37d03fc2f2f2d87d92ddc32c5a01709ad17cfe90903ff7428b93f7a91ce1a?mediaType=png,USD,433,120650,2022/09/12 00:01:07Z,2022/10/16 03:59:59Z,Chong and Koster,"1640 Rhode Island Ave. NW, Suite 600,Washington,20036,US",,PPFA,,,,,FEMALE,18-35,united states,,,,,,,"Oklahoma City,Tulsa",,,,,,Latin Music Fans,,Provided by Advertiser,en,,,,web_view_url:https://www.plannedparenthood.org/get-care/our-services?utm_source=Snapchat&utm_medium=Snap&utm_campaign=CK.PPFA.ReassuranceFall22.SC.Eng.LX.OK.FE.18_35.Snap.Static.OurDoors,5448,OUR DOORS ARE OPEN . LEARN MORE ם Թ
2022,0ed03ee43087bc621487728004b846fb8e31ff75e30651cc68d1ee7b160eef08,https://www.snap.com/political-ads/asset/01d4d280216aa57537ee6026c5836dccf7baeecc6bcc2c60f48c1c922dc0399e?mediaType=png,USD,1250,64025,2022/09/09 04:00:28Z,2022/11/08 20:59:59Z,Wavelength Strategy,US,Maggie Hassan,Maggie for New Hampshire,,,,,FEMALE,18+,united states,New Hampshire,,,,,,,,,,,,"Parents & Family-Focused,Yoga Enthusiasts,Golfers,Celebrity News Watchers,Political News Watchers,Business News Watchers",,Provided by Advertiser,,"Household Income: Under $50000,Household Income: $50000 - $99999,Household Income: $100000 - $199999,Education (Some High School),Education (High School Diploma),Education (Some College),Occupation (Blue Collar),Occupation (Farming, Fish or Forestry),Occupation (Office & Administrative),Occupation (Sales)",,,web_view_url:https://maggiehassan.com/?utm_source=snap&utm_content=general&utm_medium=paid,5284,"GRAPH Hassan , Colleagues Stand Up to Big Pharma on High Prescription Drug Prices VIETN VETERAN in ram slime Aso . si omuner nomy sit Nashua Telegraph , 3/20/22 Es ar dicit szenior Jelics Mizzini , zit nirt eleifen constitalo st . Admentitam es tionibar ze , sd wide nobiz sectii , et sa stii debet mens dei . Pei gasz vidit st 4szigoricaliz mei te . In esm lorem integre , cibo zolest ear cu ! Ei nob dealirersitze witap orsts i so forem consectety diprum ( s bite Es ist dicit szenior Jelics Mizzini , zilnic eleifen CORNIO Ametition es tionibus ze A , vile nobir mens dei . Pei gus vist , ca ! Bi nobiz uvect sts & zes , biz babeo cclelder cu , bitor oficien mdeugiat cun , unno , es pelaz bir , Elenit DELIVERING RESULTS FOR NEW HAMPSHIRE MAGGIE HASSAN U.S. SENATOR FOR NEW HAMPSHIRE PAID FOR BY MAGGIE FOR NH"
2019,d5ccf3b6f84237c58c18ca4ae83ed971d75484310551598daaa1ef4c990f84d5,https://www.snap.com/political-ads/asset/2b949a4a6e0bbb821fbea72daf98d62d260995cedeacbec0cde70dc3045df6a2?mediaType=png,USD,38,11656,2019/08/23 22:43:40Z,2019/08/31 03:59:59Z,Chong and Koster,"1707 L St NW Suite 950,Washington,20036,US",,Voter Participation Center,,,,,,18+,united states,,,,,,,,,"56122,55787,56161,56525,56140,56759,56543,56116,56594,56186,56114,56546,56761,56089,55602,56023,56325,56669,56356,55738,56389,56132,56237,56226,56111,56034,56629,55742,55087,56185,56025,56146,55607,56280,56173,56552,56590,56519,56207,56583,56224,56710,56276,56211,56711,56659,55968,55717,56733,56434,56758,56235,55772,56740,56158,56545,56565,56231,56518,55702,55758,56313,55613,56328,55603,56574,55766,56160,56522,55609,56155,55749,56660,56744,56652,55798,56141,56123,56033,56255,56091,56760,56139,55085,56741,56731,56646,56227,56174,55029,55026,56680,56047,55606,55977,55973,55784,56145,56166,56030,56376,56323,56291,56035,56117,55922,56257,56592,56684,56046,56748,56550,56651,56292,56090,56720,56755,56060,56295,56043,56153,56754,56032,55716,56022,56384,56020,55780,56663,55711,56641,56344,55786,56562,56581,55961,55796,56679,55111,55036,56668,56681,56056,56568,55950,56219,55090,56541,56075,55764,56591,56294,55366,55010,56341","56317,56212,56249,56639,56553,56118,56729,56458,56134,56657,56113,56162,55601,56218,56722,56724,56517,55752,56078,56147,56715,56236,56637,56688,56350,56165,56170,55982,55931,55756,56262,56523,56536,56533,56239,56167,56516,55785,56274,56127,55725,55933,56685,56371,56245,56734,56263,55782,56335,55377,55712,56654,55615,56287,55605,55150,56577,55402,56125,56687,56626,56627,56210,56363,56566,56575,56548,55751,56169,56314,55935,56576,56157,56349,56039,56448,56735,56736,56714,55970,55053,55925,56355,56028,56151,56338,56587,56676,55793,55929,56336,56527,56221,56168,56042,55990,56045,55953,55979,55757,56661,56019,56230,55985,56068,55385,56119,56297,56634,56054,56647,55312,55726,56678,55748,56585,56016,56728,55335,56266,56137,55704,56450,55736,56240,55333,56311,56653,56176,56666,56556,55954,56027,56589,56461,55020,56128,55375,55080,55032,56444,56586,56511,55357,55054,55960,56468,55733,56017,55992,56464,56048,55031,56751,56072,55389,55358,56549,56435,55007,56672,55397,55723,55923,56358,55965,55012,56044,56278,56514,56156,56150,56088,55936,55921,56347,56484,56131,55718,56630,56477,56085,56474,55964,55069,56636,56024,56763,56208,55927,56097,55972,55334,55114,56359,55037,56241,55719,56441,55120,55415,56367,55011,55040,55340,55308,55009,55079,55398,55313,55359,55045,55044,56470,55731,55051,55303,55976,55008,55014,55803,55070,56353,55345,56011,55371,55311,56501,56265,55812,56649,55119,55426,56301,55418,55403,55110,55106,55448,55057,55121,55441,55411,55068,55407,55076,55408,55811,56267,55406,55412,55316,55443,56031,55130,55107,55792,55318,55122,56303,55416,55423,55438,55021,55060,55116,55347",,,,,Provided by Advertiser,,,,,web_view_url:https://register.vote.org/?partner=243304&campaign=CK-VPC-OVR20-SC-VDO.A01-MN-Zips-BO-13.35,484,SWIPE TO REGISTER TO VOTE 1819 1858 L'ETOILE DU NORD 1893 MINNESOTA ^
2021,e738bbb5e8e02bc9124ec4715f877202db34cd36faf57bd3c98e44148d29755d,https://www.snap.com/political-ads/asset/f6beb86e1bf64de629d6f66d2c8746d3ce16807d35ae421628905e14dae0c1f2?mediaType=png,USD,86,12284,2021/01/22 15:12:53Z,,Pythia Public,"214 N 11th Street  6N,Brooklyn,11211,US",Save the NYC Hotel Industry,Hotel Association of NYC,,,,,,21+,united states,,,,,"latitude 40.75;longitude -73.99;radius 0.52,latitude 40.73;longitude -73.99;radius 0.3,latitude 40.74;longitude -74.0;radius 0.3,latitude 40.73;longitude -74.0;radius 0.3,latitude 40.74;longitude -74.01;radius 0.52,latitude 40.77;longitude -73.99;radius 0.3,latitude 40.79;longitude -73.95;radius 0.52,latitude 40.83;longitude -73.94;radius 0.3,latitude 40.84;longitude -73.94;radius 0.3,latitude 40.85;longitude -73.93;radius 0.3,latitude 40.87;longitude -73.92;radius 0.52,latitude 40.8;longitude -73.94;radius 0.52,latitude 40.76;longitude -73.99;radius 0.3,latitude 40.86;longitude -73.93;radius 0.3,latitude 40.83;longitude -73.92;radius 0.5,latitude 40.83;longitude -73.93;radius 0.5,latitude 40.85;longitude -73.91;radius 0.5,latitude 40.81;longitude -73.92;radius 0.5,latitude 40.81;longitude -73.91;radius 0.5,latitude 40.82;longitude -73.91;radius 0.5,latitude 40.85;longitude -73.9;radius 0.5,latitude 40.86;longitude -73.89;radius 0.5,latitude 40.82;longitude -73.9;radius 0.5,latitude 40.84;longitude -73.88;radius 0.5,latitude 40.88;longitude -73.9;radius 0.74,latitude 40.86;longitude -73.9;radius 0.74,latitude 40.82;longitude -73.89;radius 0.74,latitude 40.79;longitude -73.73;radius 1.0,latitude 40.8;longitude -73.74;radius 1.0,latitude 40.66;longitude -73.93;radius 0.5,latitude 40.71;longitude -73.95;radius 0.5,latitude 40.68;longitude -73.9;radius 0.5,latitude 40.68;longitude -73.88;radius 0.5,latitude 40.63;longitude -73.95;radius 0.5,latitude 40.66;longitude -73.91;radius 0.5,latitude 40.69;longitude -73.92;radius 0.5,latitude 40.65;longitude -73.96;radius 0.5,latitude 40.61;longitude -73.97;radius 0.5,latitude 40.68;longitude -73.93;radius 0.5,latitude 40.61;longitude -73.92;radius 1.2,latitude 40.65;longitude -73.9;radius 0.5,latitude 40.7;longitude -73.92;radius 0.5,latitude 40.65;longitude -73.89;radius 0.5,latitude 40.79;longitude -73.81;radius 0.97,latitude 40.75;longitude -73.85;radius 0.5,latitude 40.77;longitude -73.87;radius 0.5,latitude 40.77;longitude -73.89;radius 0.5,latitude 40.75;longitude -73.89;radius 0.5,latitude 40.69;longitude -73.76;radius 0.5,latitude 40.68;longitude -73.84;radius 0.5,latitude 40.7;longitude -73.82;radius 0.52,latitude 40.69;longitude -73.82;radius 0.5,latitude 40.68;longitude -73.81;radius 0.5,latitude 40.69;longitude -73.85;radius 0.5,latitude 40.71;longitude -73.78;radius 0.5,latitude 40.72;longitude -73.8;radius 0.5,latitude 40.7;longitude -73.8;radius 0.5,latitude 40.67;longitude -73.77;radius 0.5,latitude 40.7;longitude -73.81;radius 0.28,latitude 40.67;longitude -73.8;radius 0.5",,,,,,,,Political News Watchers,,Provided by Advertiser,,,,,web_view_url:https://keyto.nyc/save-the-hotels/?utm_source=snapchat&utm_campaign={{campaign.name}}&utm_content={{creative.name}}&utm_medium=paid-digital,4039,HOTELS SCHOOLS HOSPITALS Hotels provide $ 3B a year for schools and hospitals . What if they closed ? KEY TONYC
2018,43cb9bc478db32a4f442a29f949941847c81bf0c5f87dde628754a9d92e64306,https://www.snap.com/political-ads/asset/108fe3903c1b2dfe48a7d9fa34c6f98f44dd4a29bde3baae71dd6a68d82e5c76?mediaType=png,USD,114,35663,2018/09/25 05:00:00Z,2018/09/26 05:00:00Z,ACRONYM,US,,Our Lives Our Vote,,,,,,18-28,united states,Minnesota,,,,,,,,,,,,"Cordcutters,Yoga Enthusiasts,Vegans & Organic Foodies,Hipsters & Trendsetters,Math & Science Enthusiasts,Men's Lifestyle,Philanthropists,Wellness & Healthy Lifestyle,Women's Lifestyle",,Provided by Advertiser,,,,,web_view_url:https://ourlivesourvote.com/register-to-vote?rtv_source=snap&rtv_tracking=NVRD_Voter_Day_Blue_Vertical2,77,It's Today NATIONAL VOTER REGISTRATION DAY Swipe up to REGISTER
